Price,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2022-10-07,80.58876037597656,83.0172163629715,80.26646220941278,82.72490132982342,5138614
2022-10-10,81.29330444335938,81.78799191908826,80.34141524565132,81.34577492370379,3088550
2022-10-11,81.578125,82.78485715767074,80.91104818503578,81.32328889470271,3462898
2022-10-12,81.66058349609375,82.22271938227831,81.13591284885312,81.37576424165412,3290196
2022-10-13,85.64053344726562,86.06775882456823,80.25146287157563,80.57375414024561,5708149
2022-10-14,85.16834259033203,86.31511528812607,84.58371256723493,85.64054271064617,4137323
2022-10-17,85.34073638916016,86.7348494747704,84.91351094325469,86.42754288151524,3592186
2022-10-18,86.90723419189453,87.24452389999927,85.78294884331451,86.74983643164305,3066544
2022-10-19,85.59556579589844,86.70485955094824,84.87602537948078,86.27013835589885,3084006
2022-10-20,84.7785873413086,86.68237934549222,84.61369380183916,85.43067255577198,3758908
2022-10-21,87.55181884765625,87.64925717943761,84.73361668681623,84.80856767144402,3997630
2022-10-24,88.72857666015625,89.2982150992283,87.83664008876015,88.09148301728341,4059344
2022-10-25,88.81852722167969,88.8934782147975,84.80857727808502,85.0784049568401,5997581
2022-10-26,91.96652221679688,92.40873922461434,89.63550464783613,89.63550464783613,5535088
2022-10-27,92.04147338867188,93.27818869557305,91.46434596205498,92.55864822867122,4444934
2022-10-28,94.8896713256836,94.9421349714415,91.82412154055628,92.17639601138123,4559870
2022-10-31,94.28253936767578,94.77722681086846,93.96024808077236,94.5148949440542,5174135
2022-11-01,93.91527557373047,95.2644206905097,93.36812448011793,95.01707354354348,2549633
2022-11-02,92.08644104003906,95.04705629551813,91.9290364455369,93.72039853178406,3063793
2022-11-03,92.07894897460938,93.15076385307185,90.78227428876228,91.42686374025548,2400252
2022-11-04,93.57051086425781,93.96776004369781,92.31130811182004,93.2856916011599,2775438
2022-11-07,93.4505615234375,93.80283591153612,92.41621886534806,93.41308945361548,2289503
2022-11-08,93.9527587890625,94.91964639500502,92.97087961725761,93.96025457199369,2182461
2022-11-09,92.81348419189453,94.20010148081893,92.73103741679289,93.90778645679408,2131750
2022-11-10,96.80093383789062,96.88338060201583,95.0920254591927,95.68414437231328,3779001
2022-11-11,99.67162322998047,100.05387396053023,96.80094356528501,97.13073749414369,4101443
2022-11-14,98.21003723144531,100.36866515736139,98.14258203229028,99.34931403112563,3127899
2022-11-15,98.35245513916016,100.04637885878643,97.26564192053723,99.32683162157456,3008060
2022-11-16,96.49365234375,98.52485921949362,96.2463051654631,98.52485921949362,3837127
2022-11-17,96.41779327392578,96.47087813473163,94.53721087706701,95.65949347394732,2689804
2022-11-18,96.1220703125,97.32018160363354,95.46992634213046,97.06236158793128,3798616
2022-11-21,96.78179168701172,96.97136665404169,95.72017048778402,96.03107537111701,2575586
2022-11-22,97.51734161376953,97.5704195604355,96.54671611482446,97.17610251903284,2101492
2022-11-23,97.06237030029297,97.91166594528016,96.48606179984095,97.50976532167282,2810241
2022-11-25,97.85099029541016,98.44246585786766,97.45667325377183,97.72966037814462,1055350
2022-11-28,94.51447296142578,97.50217103604379,94.12015593406925,97.14577176874049,3317106
2022-11-29,95.64434051513672,95.80358127098562,94.0367450945165,94.08982304003301,2228268
2022-11-30,95.52302551269531,95.7353511665063,92.02726345531616,95.46994063959234,6973398
2022-12-01,95.53816986083984,97.72207354721706,95.02252295574712,96.53153899425686,3156005
2022-12-02,96.29647064208984,96.49362914435348,94.21114618447737,94.60546318900464,2178992
2022-12-05,94.50688934326172,95.1362757246099,94.23389530966807,94.84053795429952,2563148
2022-12-06,94.46898651123047,95.34103285595177,93.50594444736522,94.90121444733909,2295722
2022-12-07,95.81117248535156,96.53913819236298,94.10499767006861,94.27940554409844,3230994
2022-12-08,95.54576873779297,98.15431712974474,95.12870101592513,96.30406865442545,4527219
2022-12-09,95.36376953125,96.70595446197763,95.29551756242536,96.13722957090175,2792540
2022-12-12,96.19032287597656,96.22065708700481,94.18082670065421,95.60643082948252,4637849
2022-12-13,96.52397155761719,98.59412923650099,95.90216866639602,98.16190132568018,3895252
2022-12-14,95.614013671875,97.41876774794818,94.66613877728405,95.9249185747048,3702457
2022-12-15,92.80072784423828,94.848134951322,92.32299859667872,94.62822575059292,3990454
2022-12-16,92.27749633789062,92.36090850162404,91.00355630358004,91.9893420816751,9089361
2022-12-19,92.61115264892578,93.85476540041833,91.87560335617904,92.00450991965616,2918360
2022-12-20,91.61018371582031,92.76280063508494,91.52677155972873,92.50498061450192,3471988
2022-12-21,93.61968994140625,93.90784420252237,92.14100778946582,92.38366073178977,3083408
2022-12-22,92.20166778564453,92.89172267425892,90.38933008346842,92.67939702863907,2617326
2022-12-23,91.10213470458984,91.75427182153261,89.32770786619893,91.5950241292872,3120723
2022-12-27,91.16278839111328,91.62535048372101,90.35899412308497,91.10212689216948,2166195
2022-12-28,89.69927978515625,91.75427745014683,89.668952490873,91.26138107591291,2345356
2022-12-29,91.4281997680664,91.6481089643726,89.85852194011215,90.1390926405407,2464717
2022-12-30,90.93529510498047,91.0187141795547,89.86609727157727,90.73055995256034,2506816
2023-01-03,92.86896514892578,92.99787862122801,91.2765367631143,92.14858302084191,3124909
2023-01-04,94.90119934082031,95.00736214947247,93.05095103965212,93.53626377093376,3312561
2023-01-05,93.24053192138672,94.46139391945782,92.86138197468266,94.18840678814686,3117494
2023-01-06,96.09175109863281,96.40265602800379,93.83960181745634,94.52964981773029,2890732
2023-01-09,96.14482116699219,98.16948443956446,95.62918109741645,96.30406885494052,3434075
2023-01-10,97.16094207763672,97.20643647190197,96.07657021663802,96.3571408923888,1971128
2023-01-11,97.91168212890625,97.96476008829733,96.7742320456862,97.76760152032843,2408146
2023-01-12,98.08606719970703,98.44246648217903,96.90311606728987,98.27564216944315,2200042
2023-01-13,98.20738983154297,98.28322535459377,97.21402059187271,97.38084490398533,2025306
2023-01-17,96.0007553100586,98.50314109205654,95.84151452846159,98.39697826455837,4199036
2023-01-18,93.08129119873047,96.44813940567381,92.70972480434166,96.19031937920602,5093166
2023-01-19,89.8054428100586,92.73247992898753,89.72203064182105,92.51257763792512,5955721
2023-01-20,91.48886108398438,91.53435547871678,88.53907372253116,89.89642580165827,5230706
2023-01-23,92.98271942138672,93.95334502414696,91.30687873548214,91.45853595871955,4080991
2023-01-24,87.2044677734375,90.99596727479997,86.82531782330125,87.99310188389681,12290694
2023-01-25,85.63479614257812,88.14476539376997,85.49829910628509,86.82532402657179,7167867
2023-01-26,86.10494232177734,86.52200314748978,84.74758318150346,86.0746081092527,5532218
2023-01-27,87.39405059814453,87.79595124201917,86.03669144056431,86.24143353911556,4920942
2023-01-30,85.36937713623047,87.96276521357876,85.35421003156124,86.80256473797824,7059868
2023-01-31,87.26512908935547,87.26512908935547,85.21772213068375,85.80161415974266,6065155
2023-02-01,87.85660552978516,88.5239097239043,86.18076495153247,86.8632362508611,3708557
2023-02-02,91.21587371826172,91.6405250031264,87.59120528762438,88.031016758977,5880971
2023-02-03,89.09263610839844,90.4120774129745,88.56182893319655,90.18458466971659,3208150
2023-02-06,88.34192657470703,88.91823511085006,87.87178086567461,88.56183578224332,2974811
2023-02-07,88.64524841308594,88.88031780918149,87.030069176634,87.8262800051776,2610509
2023-02-08,87.39405059814453,88.48599923135068,87.21205915927683,88.09168906000427,3003993
2023-02-09,85.63479614257812,88.56183313643733,85.27838990531865,88.28883906385126,4307872
2023-02-10,86.35516357421875,86.61298357726827,85.46036673638937,85.8622673041983,2720302
2023-02-13,87.41679382324219,87.67461385316105,86.29451107257205,86.72673897329778,2688130
2023-02-14,86.60541534423828,87.26513603178807,85.64995684236611,87.04523374880502,2944911
2023-02-15,87.04522705078125,87.06797078913263,85.83952522686727,86.18076433373528,3022651
2023-02-16,86.05406951904297,87.0836432822316,85.10132836309275,86.43823956614915,3223340
2023-02-17,86.81471252441406,86.85313232768095,85.03985082083102,86.02332066442025,3381929
2023-02-21,83.9411392211914,86.36141206319027,83.88735849622009,86.05407460515772,4651364
2023-02-22,83.70294189453125,84.80934812508417,83.37255261098623,84.15626052975114,3175380
2023-02-23,83.67990112304688,84.7402107402383,82.9883936316761,84.28688503391248,3520785
2023-02-24,82.82703399658203,83.3956050372532,82.02795815091953,83.06521575155406,3424028
2023-02-27,83.18815612792969,85.04753453569144,83.13436839907749,83.64147478797322,4252976
2023-02-28,82.78094482421875,83.68758927131039,82.4044587177006,83.07291435691798,4043078
2023-03-01,84.6787338256836,86.30761445492914,84.31761568398656,85.31646055560992,5877981
2023-03-02,84.44055938720703,84.70179306442438,82.76557484418153,84.32530696725652,9076803
2023-03-03,85.4854965209961,86.04638365562944,84.21773399138003,85.11669440567083,3636797
2023-03-06,84.46359252929688,85.76208367608028,84.27150754231145,85.59305057015216,3373677
2023-03-07,82.28150939941406,84.52506477229247,82.2430966051239,84.51738081125177,4033869
2023-03-08,82.3353042602539,82.80399086977722,81.58233210033403,82.55044116620644,4107901
2023-03-09,81.0752182006836,83.4109740819649,80.9983856016232,82.71946666859468,4142585
2023-03-10,79.95344543457031,82.21236174567332,79.70757270014951,81.09058755125456,4417904
2023-03-13,79.52317810058594,80.42982248951687,78.93155511089127,79.65379843951658,5036476
2023-03-14,78.96998596191406,80.80631987090021,77.88662432294839,80.36068508133492,5707312
2023-03-15,78.96998596191406,79.00072181323408,77.04145150988286,77.84821151971336,5850473
2023-03-16,80.06871795654297,80.23775112210306,77.97114326950744,78.20164813957317,4356550
2023-03-17,79.15437316894531,80.26078650240065,78.34761330057343,80.17626292609111,13617297
2023-03-20,80.14553833007812,80.2531067856114,79.30804958239337,79.454030836458,3255392
2023-03-21,80.13017272949219,81.04449411166249,79.42329729159962,80.86009304280606,3137826
2023-03-22,78.0172348022461,80.32993905930203,77.9864989548176,80.15322195841638,3355378
2023-03-23,77.60233306884766,79.08523262311607,77.41793199621208,78.10943952405272,3800051
2023-03-24,77.70990753173828,77.86357977808001,76.95693525850041,77.11828445678995,4249268
2023-03-27,77.97880554199219,78.5857963896536,77.2949820959857,78.53969262409858,3345690
2023-03-28,78.17088317871094,79.0083787534191,77.8405009336789,78.05563779750737,2945509
2023-03-29,79.28500366210938,79.3234164635309,78.29384261298203,78.99303412109823,3853034
2023-03-30,78.96998596191406,79.84589462629961,78.77790091299394,79.71527426910453,2810241
2023-03-31,80.76020812988281,80.82167982646091,79.14669528025077,79.52318137813444,4319354
2023-04-03,80.34529113769531,81.32107698105506,80.04563771710602,80.79092578295203,4804691
2023-04-04,78.56273651123047,80.59883872017596,78.42443925046702,80.59883872017596,4154067
2023-04-05,78.5934829711914,78.96228506427575,78.12479639365395,78.64726368855226,3171792
2023-04-06,78.0325927734375,78.98533381306429,78.00185692992915,78.63957660633497,2893363
2023-04-10,78.95460510253906,79.23889064793485,77.64074582664422,78.06333566940917,3444719
2023-04-11,80.33761596679688,80.50664909098279,79.3771909281313,79.62305665322775,3530592
2023-04-12,80.19164276123047,80.79094978042222,79.66917536827981,80.67569735197537,3258861
2023-04-13,81.55927276611328,81.78209361342122,79.97649598468372,80.55274398363854,4108499
2023-04-14,81.26730346679688,82.30456108475241,80.68336449458674,81.44402054848169,3341146
2023-04-17,82.04334259033203,82.28920835569765,81.39793882169695,81.56697197356799,2911184
2023-04-18,81.65148162841797,82.44287360543458,81.34414418957603,82.38908587290737,2286872
2023-04-19,81.50550079345703,81.70526979636485,81.02913718457187,81.2135382624999,2293928
2023-04-20,80.46823120117188,81.1290028021984,79.991860651087,81.02912532627586,4419579
2023-04-21,80.2761459350586,80.7678844063195,79.9534476023878,80.66031595845803,7644593
2023-04-24,80.72178649902344,80.91387150798624,80.18394426737949,80.71410253779185,4229056
2023-04-25,80.19164276123047,82.44288255905421,80.03029356795376,81.19817175584083,6065394
2023-04-26,79.0775375366211,80.82935449113683,78.96228512970836,79.90734224674847,3795386
2023-04-27,80.92924499511719,80.97534175476282,79.20047979558271,79.20047979558271,2862148
2023-04-28,81.61306762695312,81.75905590042986,80.79094675519104,80.91388314165863,4764505
2023-05-01,81.32878112792969,82.08175334101189,81.10596725545328,81.7052672344708,2738003
2023-05-02,79.1236343383789,81.21352455364728,78.8777686129486,81.06753630189687,3602352
2023-05-03,79.0083999633789,80.36835612051215,78.88546357805832,79.52318336962638,2459096
2023-05-04,78.24774169921875,79.123643264884,77.41792988408326,78.79326093997317,3543987
2023-05-05,79.40792083740234,79.50780532321288,78.40908299021055,78.98533802121436,2324785
2023-05-08,78.63191223144531,79.85357106440225,78.10175390070764,79.56928549922574,2504424
2023-05-09,77.44866180419922,78.17858207553749,77.14132437014113,77.96345218151937,3733194
2023-05-10,77.5254898071289,78.1401646387505,76.52665196938571,77.90197586295024,3281944
2023-05-11,77.43328857421875,77.60232169754667,76.680316469473,77.2181516840304,3317704
2023-05-12,77.04144287109375,77.80978298061893,76.27310276156857,77.76368621972281,2937496
2023-05-15,77.2104721069336,77.47171277881571,76.27309890334863,76.88777376424157,2878772
2023-05-16,75.30499267578125,76.86472476029564,75.29730871391357,76.8339889128249,4476748
2023-05-17,76.97229766845703,77.07218216760126,75.29731306994185,75.62001845431115,4279288
2023-05-18,77.72109985351562,77.87710797858607,76.48867196462596,76.78507957302774,3485503
2023-05-19,77.24529266357422,78.36852417162619,76.96448656593223,78.19691451405272,3229080
2023-05-22,79.33574676513672,79.59315057273376,76.6914804748829,77.12828758330369,5008011
2023-05-23,78.54792022705078,80.21716225137007,78.51671717991925,79.33574022725482,4324975
2023-05-24,75.65406799316406,78.54793773514663,75.63846646612076,78.35293288207535,4942590
2023-05-25,75.70086669921875,75.82567180012848,74.37483652356512,75.31085698667532,3731042
2023-05-26,75.61505126953125,76.00506090910672,75.17043629462432,75.7008525361398,3333730
2023-05-30,74.92863464355469,75.81785748329463,74.25781891199308,75.60725113737152,3433477
2023-05-31,72.78358459472656,74.70242983857345,72.68998256130682,74.10181382517837,7405273
2023-06-01,73.54020690917969,73.77421556828672,72.0581757931172,72.90839491756608,3982082
2023-06-02,79.97535705566406,81.55099713851527,74.91303250283049,74.95983707597675,16938828
2023-06-05,76.42627716064453,79.94415772554336,76.37167182276721,78.70392900676599,7070752
2023-06-06,76.66808319091797,77.71330713185222,75.88806383731357,76.48867987838646,5351024
2023-06-07,78.78193664550781,78.90674174018248,76.12987642669292,77.00349785444618,3996075
2023-06-08,78.5947265625,79.05494308976702,77.67430774293432,78.62592961315788,3768476
2023-06-09,77.92391204833984,79.24214843253108,76.59788201884304,78.54793036662322,5398266
2023-06-12,78.98472595214844,79.9051517694774,78.16571003626707,78.27490646439799,4185880
2023-06-13,80.13916778564453,80.4511769557153,78.6571366834063,78.98474026211876,3926827
2023-06-14,79.52296447753906,80.86459620026314,78.9145476088089,80.46678571820765,3888196
2023-06-15,80.97379302978516,81.1922001620296,79.2655469048881,79.48395403713253,3375590
2023-06-16,81.54319763183594,81.81620296027472,80.47457148753043,81.31698975978021,7412210
2023-06-20,79.79595947265625,80.28737193845251,78.84433759206165,80.1703676146945,3284455
2023-06-21,79.14855194091797,79.78816471210185,78.62593638480915,79.30455297267459,3011648
2023-06-22,78.33733367919922,79.02375106707463,77.72111604761642,79.00814953956846,3103500
2023-06-23,78.56352996826172,80.7319782686021,77.59630658084781,80.57597725159371,9342315
2023-06-26,78.32172393798828,78.69613208893105,77.58850916197275,78.00191401010615,4371858
2023-06-27,76.64468383789062,78.17352666940504,76.49648357142169,77.93951800736654,6493562
2023-06-28,76.88648986816406,77.43250056549797,76.2624715419387,76.64468045356931,4539538
2023-06-29,77.40910339355469,77.58071307097488,76.37948091645784,76.51988754025892,4182292
2023-06-30,78.0721206665039,78.31392296438548,77.37790258954648,78.00971456319171,6084052
2023-07-03,78.89114379882812,79.12515247229194,77.93952181271402,78.1579289589489,1913002
2023-07-05,76.93329620361328,79.07054889715224,76.88649873836388,78.61814018481044,4716306
2023-07-06,75.12364196777344,76.50427728816973,74.54642824656021,76.44187118804892,6137035
2023-07-07,75.8880615234375,77.2140915371397,75.01444015873723,75.03004168413112,4770126
2023-07-10,75.81006622314453,76.83968867756452,75.56825679789193,75.75546088051375,4506408
2023-07-11,79.49955749511719,79.58535877397996,76.73828657496044,77.01909270146176,7477392
2023-07-12,79.22654724121094,81.3325966187053,79.18754342709705,80.71637906061194,4345307
2023-07-13,80.23277282714844,80.27957740727848,79.1719473032004,79.32795545281573,2980552
2023-07-14,79.79595947265625,80.22496583645663,79.21094497135041,80.14696532644604,2650097
2023-07-17,79.32794952392578,79.65555309041207,78.625930696837,79.48395054439695,2753312
2023-07-18,80.34977722167969,80.76318920987322,79.05495014854174,79.26554940683418,2978877
2023-07-19,80.71637725830078,80.93478437749306,80.02995996761373,80.22496479886024,2498324
2023-07-20,81.34819793701172,81.6914030304018,79.95976180287697,80.47457656044641,3428095
2023-07-21,81.37940216064453,81.54320394689654,80.51358153440836,81.25459707148448,2992392
2023-07-24,81.33260345458984,82.37002670488536,81.10639554868554,81.53540907005888,3986746
2023-07-25,85.66949462890625,86.46511544278812,83.46984336477743,83.89105605859345,10499564
2023-07-26,87.86136627197266,88.19677063411469,85.67730906634122,85.67730906634122,6691620
2023-07-27,86.73031616210938,88.25135797927955,86.15310248302434,86.15310248302434,6713746
2023-07-28,87.26853942871094,87.68195137165081,86.62112596301034,87.26073866620385,3479762
2023-07-31,86.97212982177734,87.57274581621742,86.47291662013214,87.26853743783282,8661312
2023-08-01,86.2389144897461,87.29973986664564,86.05950407493508,86.9721292036022,3414819
2023-08-02,84.9518814086914,85.7240999354323,84.36686694191897,85.41209079632358,3810934
2023-08-03,83.61026000976562,84.89728629768719,83.40745440079326,84.63208170037129,3374514
2023-08-04,82.29981231689453,84.22645820377824,81.95660725481093,83.8988546658773,3487775
2023-08-07,82.0814208984375,83.11105051640996,81.81621628910491,82.6820369893406,3001242
2023-08-08,81.2155990600586,81.43400620232354,79.99097172215319,81.36380644855443,3483350
2023-08-09,80.89579772949219,81.66021562412642,80.6617890559374,81.04399800325452,2565540
2023-08-10,81.04399108886719,82.56502598474883,80.63057912235094,81.1765969415661,2633951
2023-08-11,81.5510025024414,81.73820657237214,80.68518189964071,80.98939029264922,1947925
2023-08-14,80.66958618164062,81.36380428989565,80.26397496176266,81.24679995839473,3653062
2023-08-15,78.89114379882812,80.24837702295416,78.71954123428002,79.99097317613199,4000859
2023-08-16,78.61813354492188,79.35134833929018,78.36072971407685,78.60253201866134,3412666
2023-08-17,79.40595245361328,80.1235728281115,78.85994174784331,78.96133743200004,4071304
2023-08-18,79.17635345458984,79.55636089573446,78.83593313186726,79.15260840746335,3150742
2023-08-21,78.52719116210938,79.24761907168339,78.00467721289353,79.16845204275448,2754029
2023-08-22,77.98884582519531,78.94678931194716,77.67217769541895,78.90720218376086,3097879
2023-08-23,78.89136505126953,79.3109597021973,77.34758267949991,78.17884733201882,3904820
2023-08-24,77.98091888427734,79.6988772311517,77.97300145960617,78.59051724039172,2272400
2023-08-25,78.3371810913086,78.70135372939626,77.60091116655788,78.36092614132434,2617566
2023-08-28,82.43018341064453,83.64146265320592,81.21891139201048,83.37229189616806,9135646
2023-08-29,83.57814025878906,84.59149123438958,83.03187403250867,83.11895848691576,6270867
2023-08-30,82.69144439697266,83.79979712839233,82.02642408940798,83.51479152111921,3915584
2023-08-31,84.44898223876953,85.76317355178666,83.51479117662167,83.87105360218904,7781296
2023-09-01,84.670654296875,85.739427108343,84.00563400286747,84.94774247408118,4354038
2023-09-05,84.59147644042969,85.7077537497494,84.21938641196543,84.55189654476386,5817583
2023-09-06,84.21147155761719,84.55981654888188,83.39603466054002,84.33022569609213,3210423
2023-09-07,83.87896728515625,84.54398033638748,83.09519287343922,84.06105359004707,3476652
2023-09-08,84.1085433959961,84.22729752194527,83.45936525082769,83.98187184672187,3317824
2023-09-11,85.41484069824219,85.6760940462429,84.54398898097871,84.71024045480391,3398314
2023-09-12,84.8369140625,86.1352778566483,84.76566446114195,85.1456719669555,3823134
2023-09-13,79.99972534179688,85.08233682215567,79.57221326441032,84.82108345482405,9059820
2023-09-14,81.00516510009766,81.99477102668193,80.12639590416221,80.43515382012788,5004184
2023-09-15,80.00763702392578,81.07640991674266,79.68304427647267,80.66473271976365,7178631
2023-09-18,79.99179077148438,80.67263864484656,79.25552093200652,80.007625618946,5141006
2023-09-19,79.35053253173828,80.15804476253345,79.06551971624941,79.96804103482552,3192483
2023-09-20,78.36883544921875,79.88095504141948,78.36091802539099,79.20802458354724,2936300
2023-09-21,77.18132019042969,78.55094080793342,77.11007058917207,78.0205094511917,4252856
2023-09-22,76.82505798339844,77.42673888675654,76.47672020983705,77.26048742427744,4172724
2023-09-25,75.04377746582031,76.71423140750206,74.22834044638573,76.45297804279748,5315263
2023-09-26,74.3233413696289,75.29711965955983,74.1175099850118,74.7033561096627,4159927
2023-09-27,73.9908447265625,74.71127269409402,73.69792163921055,74.52126891980782,3669089
2023-09-28,73.83248138427734,74.29166305495605,73.15955094930263,73.6662299374049,4883866
2023-09-29,74.11750030517578,74.68751150489011,73.90374429930111,74.41834075345731,3640744
2023-10-02,71.42577362060547,73.49206970988303,70.70533855955503,73.34956329299986,9823466
2023-10-03,70.29366302490234,71.20410184712658,69.79490139004403,71.05368522616544,6428620
2023-10-04,69.68407440185547,70.34908753097186,69.12197334935891,70.14324892987642,7799475
2023-10-05,69.53364562988281,69.85823835847026,68.52028754605155,69.66823462074282,5812799
2023-10-06,69.98490142822266,70.62616944933586,68.3461174141454,69.19321679411384,5331888
2023-10-09,70.49950408935547,70.52325636421155,69.62865235998355,69.72365423547998,2822082
2023-10-10,71.7582778930664,72.03537330751621,70.62617285706573,71.2516060598457,4435844
2023-10-11,71.56035614013672,72.02745529420864,71.05368431105697,71.88494887582978,2536955
2023-10-12,70.47573852539062,71.67118278059554,70.03239893131398,71.67118278059554,2796128
2023-10-13,70.20657348632812,71.13284709073203,69.87407056981937,70.61825064384097,2809284
2023-10-16,71.2041015625,71.36243560750277,70.10365900034074,70.39658204034518,3186862
2023-10-17,71.68702697753906,72.074951881925,70.52325226438123,70.59450186087953,2535759
2023-10-18,69.98490142822266,71.09326136076044,69.77115264511215,71.02992919064553,3214130
2023-10-19,68.92404174804688,70.30948977143993,68.89237205299847,69.66822901419708,3667295
2023-10-20,68.52027893066406,69.12987718919491,68.39361460405681,68.64695048119778,3056258
2023-10-23,67.76819610595703,68.7419671552486,67.57027492605458,68.08487143858656,4158014
2023-10-24,71.34661102294922,71.90870485298593,70.00074268735418,71.33869359796888,7675928
2023-10-25,70.7686767578125,71.57618902672631,70.22241059692047,70.77658695824066,4618593
2023-10-26,70.18282318115234,71.68702544348413,69.90573500165296,71.06159226558445,4623975
2023-10-27,69.2882308959961,70.64992683139648,68.85280142617576,70.55492495739013,3962109
2023-10-30,70.87158966064453,71.0378483501391,69.4940589415605,69.71573237826831,3161626
2023-10-31,72.00370788574219,72.49455212277039,70.78451110631522,70.8399330820681,5555659
2023-11-01,71.6949462890625,72.32037949680762,70.91117903516988,72.16995565143262,4181934
2023-11-02,73.08039855957031,73.15164816192461,72.07495780575555,72.51830471802236,3144404
2023-11-03,74.30751037597656,75.0675253737494,73.68207715343478,74.03833237765883,3266396
2023-11-06,74.03833770751953,74.35501305403093,73.60291542700365,74.28376344884258,2578217
2023-11-07,73.74540710449219,73.98291539609701,73.28623259450748,73.56332078542803,2636223
2023-11-08,73.08830261230469,73.94331935590446,72.25703091585986,73.94331935590446,4142466
2023-11-09,72.59747314453125,73.79291767694669,72.55788601805597,73.294156002999,2540543
2023-11-10,73.47623443603516,73.67415559927278,72.56579564035665,72.83497362358754,2864420
2023-11-13,73.38123321533203,73.7295709982244,72.77163487134291,73.38915063984572,2551307
2023-11-14,75.18627166748047,75.59794882290362,74.36291735663417,74.4183393250557,3972394
2023-11-15,76.65088653564453,76.95172697727224,75.5583614817257,75.5583614817257,4533079
2023-11-16,76.96450805664062,77.55957327842027,76.32119073371885,77.10924968485372,3661913
2023-11-17,76.66697692871094,77.47916194612685,76.4016050425095,77.40678379301367,9073693
2023-11-20,76.37748718261719,76.5945996315627,75.95933164371738,76.40964791342013,3986627
2023-11-21,75.58138275146484,76.20056667693314,75.38034700826428,76.08798578022804,3239605
2023-11-22,76.69110107421875,77.02079441311541,76.09602851810772,76.36944241452825,2863463
2023-11-24,77.15750122070312,77.18162727109743,76.49006518970688,76.63480681685952,1267640
2023-11-27,78.05813598632812,78.37175260823504,77.14945418570738,77.19769894575133,3939504
2023-11-28,79.21610260009766,79.69055223578103,77.63194270919915,77.93751733150094,5184182
2023-11-29,79.18394470214844,79.97200366741866,78.90248878231758,79.81117066500005,3087594
2023-11-30,79.66642761230469,80.47861261408283,79.01506827246799,79.320642900242,7190950
2023-12-01,80.29366302490234,80.58315362661635,78.93465752889304,79.48147800164628,3329425
2023-12-04,83.18053436279297,83.45394093036688,80.59923766096458,80.6876925111324,6016119
2023-12-05,81.77328491210938,82.82670844509623,81.57224915857074,82.6256726915576,3675786
2023-12-06,82.65784454345703,83.29311990175025,81.72503654981266,81.7572046198854,4285029
2023-12-07,83.05186462402344,83.33331319239039,82.34421852600022,82.86691291731391,2831650
2023-12-08,83.12422943115234,84.36261184763654,82.82669685106787,83.12422943115234,4119024
2023-12-11,82.95536804199219,83.79972108754558,82.60154866059112,83.38960758971751,4169136
2023-12-12,82.47288513183594,83.41372771773389,82.29597543813284,83.30114682057558,5590463
2023-12-13,83.78364562988281,83.79972966479393,80.18108596365016,82.02256854643711,7142512
2023-12-14,86.07544708251953,86.54988939814015,84.4028249459206,84.41890897994278,6894342
2023-12-15,86.02718353271484,86.46946505904293,85.2069639451919,85.5205732164651,13255507
2023-12-18,85.13459014892578,86.28451777353375,84.96572248075495,86.04327195819872,3616704
2023-12-19,85.4401626586914,85.84223411596909,85.15067208996419,85.5366595149338,3151101
2023-12-20,83.36548614501953,85.4562564952119,83.33331807671283,85.07831104303544,3883890
2023-12-21,84.88531494140625,84.94160172176662,83.71930321147724,83.8077580592473,2624263
2023-12-22,85.5044937133789,86.37297278015272,85.03809345213064,85.14263232729392,2728913
2023-12-26,86.93587493896484,87.32186239652214,85.45625390579302,85.480379956292,3332176
2023-12-27,87.4424819946289,87.7319725768162,86.59009428112292,86.8474167971984,2922785
2023-12-28,88.20642852783203,88.60045801553674,87.37011744979418,87.37815946689892,3360282
2023-12-29,87.90888977050781,88.42354218420397,87.45053147731348,88.05363874276267,2887622
2024-01-02,88.45570373535156,88.98644014437039,87.20928654782755,87.34598615518844,3321053
2024-01-03,86.67854309082031,88.02145703100697,85.88244221082769,87.83650533895293,3547575
2024-01-04,86.98412322998047,87.92496578216497,86.61421248468498,86.91174508165375,3319976
2024-01-05,87.32186126708984,88.04559140945224,86.48555756573477,86.83133493465476,1991579
2024-01-08,87.53897857666016,87.61939140407733,86.5177158569249,87.05649427455074,2535042
2024-01-09,87.73197937011719,87.89281237552359,86.3247290952473,87.00824918980558,2939768
2024-01-10,87.08866119384766,87.74805517511378,86.7187504524292,87.6676423487554,2391761
2024-01-11,87.58723449707031,87.65156329428945,86.21214500405601,87.08866614020387,3212217
2024-01-12,86.94392395019531,88.58437811439039,86.7589722233708,87.98931284651712,3490526
2024-01-16,86.55793762207031,86.9037223655226,85.7859626345026,86.58206367483362,3631534
2024-01-17,85.30345916748047,86.57400971986922,84.8611849491731,85.92265041071707,3156842
2024-01-18,85.59296417236328,85.8342026738849,84.70840098729664,85.5045019837711,2981748
2024-01-19,86.65443420410156,87.13691856970881,84.51541162270095,85.8342071137656,3910322
2024-01-22,86.86351013183594,87.98126983524445,86.36494174174646,87.24949761608492,5879656
2024-01-23,77.27812194824219,81.10583566916408,75.67787805240947,81.10583566916408,32544236
2024-01-24,74.97828674316406,78.03402609457284,74.56817317864851,77.71236738979096,11202454
